text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @IESSHTMC: <ed><U+00A0><U+00BD><ed><U+00B3><U+008C>Si presentas síntomas de #Influenza recuerda <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>NO automedicarte.
Acude al establecimiento de salud más cercano.
#EtapaInverna…",FALSE,0,,2/4/2018 10:35,FALSE,,9.601E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gmunoz_,17,TRUE,FALSE,,
RT @Salud_CZ7: #Catamayo: Hoy el Equipo de Atención Integral de Salud aplicó vacuna para prevenir la #Influenza a los adultos mayores del C…,FALSE,0,,2/4/2018 10:35,FALSE,,9.601E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoseAlv37335291,15,TRUE,FALSE,,
RT @Salud_CZ7: #Catamayo: Hoy el Equipo de Atención Integral de Salud aplicó vacuna para prevenir la #Influenza a los adultos mayores del C…,FALSE,0,,2/4/2018 10:33,FALSE,,9.60099E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",malacatod,15,TRUE,FALSE,,
RT @EDUCACIONPR: Evita la propagación del virus de la #influenza en tu escuela ¡Comparte esta valiosa información! https://t.co/uap7SmCufa,FALSE,0,,2/4/2018 10:30,FALSE,,9.60098E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",glow161,86,TRUE,FALSE,,
RT @Salud_CZ7: #ElOro: Personal del Centro de Salud tipo B #Portovelo realiza campaña de vacunacion contra la #Influenza estacionaria en lu…,FALSE,0,,2/4/2018 10:19,FALSE,,9.60095E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",julioGuaranda,8,TRUE,FALSE,,
RT @Salud_CZ7: #Zaruma: Personal de nuestro centro de salud urbano realiza campaña de vacunacion contra #Influenza durante este fin de sema…,FALSE,0,,2/4/2018 10:19,FALSE,,9.60095E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",julioGuaranda,20,TRUE,FALSE,,
RT @EDUCACIONPR: Evita la propagación del virus de la #influenza en tu escuela ¡Comparte esta valiosa información! https://t.co/uap7SmCufa,FALSE,0,,2/4/2018 10:17,FALSE,,9.60095E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FrancineWalle,86,TRUE,FALSE,,
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Awesome Humans #127 https://t.co/fBdUscyQAZ #networking #influenza #fermentedfoods #memory #curcumin #biohacking… https://t.co/qDZWmEUOuI,FALSE,3,,2/4/2018 10:00,TRUE,,9.60091E+17,,"<a href=""http://www.getrevue.co"" rel=""nofollow"">Revue</a>",GrantGochnauer,0,FALSE,FALSE,,
#the flu podcast episode has been posted. Protect yourself against #influenza https://t.co/MUeNSf182v https://t.co/SCWtGUaL4V,FALSE,0,,2/4/2018 9:31,FALSE,,9.60083E+17,,"<a href=""http://simplehealthradio.com"" rel=""nofollow"">Simple Health Radio</a>",SimpleHealthRad,0,FALSE,FALSE,,
RT @DAKGesundheit: Interessanter Artikel @AZ_Augsburg zur #Grippeschutzimpfung. Wir übernehmen seit Dezember die Vierfachimpfung #Influenza…,FALSE,0,,2/4/2018 9:24,FALSE,,9.60082E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaroppoDaniel,1,TRUE,FALSE,,
Interessanter Artikel @AZ_Augsburg zur #Grippeschutzimpfung. Wir übernehmen seit Dezember die Vierfachimpfung… https://t.co/ZPsETlFcIB,FALSE,6,,2/4/2018 9:22,TRUE,,9.60081E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DAKGesundheit,1,FALSE,FALSE,,
Mein #VerhörerdesTages: #Influenza statt #Influencer. Passt irgendwie... @ANTENNETH #AnglizismusdesJahres,FALSE,3,,2/4/2018 9:18,FALSE,,9.6008E+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",KiesslingS,0,FALSE,FALSE,,
"What might it be like to suffer constant flu symptoms? Those on Interferon Beta may know.
#influenza #DMD #DMT… https://t.co/PVxAxtfJFw",FALSE,1,,2/4/2018 9:18,TRUE,,9.6008E+17,,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",gonzoid,0,FALSE,FALSE,,
"RT @Laurie_Garrett: NY is reeling under #flu strain says @GovAndrewCuomo :
- 11,600 cases of #influenza reported over this week
- &gt;2,200 pe…",FALSE,0,,2/4/2018 9:18,FALSE,,9.6008E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zabkapod,8,TRUE,FALSE,,
RT @Fabian_Kuehne: Diese neuartigen Berufe überfordern einige... #influencer #influenza #socialmedia #binichaltgeworden #manchmalwünscheich…,FALSE,0,,2/4/2018 9:12,FALSE,,9.60079E+17,,"<a href=""Http://www.thisisbeacon.com"" rel=""nofollow"">BeaconDroid3000</a>",BeaconDroid,1,TRUE,FALSE,,
Diese neuartigen Berufe überfordern einige... #influencer #influenza #socialmedia #binichaltgeworden… https://t.co/4Qxnn2nkQ1,FALSE,0,,2/4/2018 9:11,TRUE,,9.60078E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fabian_Kuehne,1,FALSE,FALSE,,
